6.228284,11.268134,14.546283
12.580915,9.008676,14.748961
12.580915,9.008676,14.748961
12.580915,11.918124,14.748961
0.028208,13.176329,10.59471
0.028208,13.176329,10.59471
3.361736,-0.014033,14.637904
3.361736,-0.014033,14.637904
3.361736,-0.014033,14.637904
5.16533,8.187112,13.791654
6.228284,11.268134,14.546283
11.021457,11.049398,10.312627
5.16533,8.187112,13.791654
11.021457,11.049398,10.312627
5.16533,8.187112,13.791654
